geoid,aland,awater,lat,lon,name,land_acre
40131060011,702927,0,33.5458512,-112.1145949,Alhambra,173.6967763
40131055011,932313,0,33.5615597,-112.1117057,North Mountain,230.3792039
40131043021,366245,45610,33.5860434,-112.1193848,North Mountain,90.50097073
40131043012,848719,0,33.5857723,-112.1286768,North Mountain,209.7227085
40131146001,2581401,0,33.4441453,-112.1431681,Estrella,637.8770941
40131126022,644836,0,33.4550636,-112.1431151,Estrella,159.3421998
40131167131,268174,0,33.3018649,-111.9991036,Ahwatukee Foothills,66.26713627
40131158022,640523,0,33.3958488,-112.0775936,South Mountain,158.2764359
40131157003,654612,0,33.3959212,-112.0948644,South Mountain,161.7578983
40131121003,323757,0,33.4677558,-112.1214532,Maryvale,80.00197349
40131101001,1283449,16767,33.4914657,-112.1440218,Maryvale,317.1466651
40131064001,1776245,86415,33.5286975,-112.0344312,Camelback East,438.9190207
40131084004,1305195,0,33.5060036,-112.0215645,Camelback East,322.5202105
40131077002,851875,0,33.513343,-112.0361988,Camelback East,210.5025719
40131082003,644916,0,33.4986754,-111.9911398,Camelback East,159.3619682
40131084002,557785,0,33.4992581,-112.0170425,Camelback East,137.8314624
40131051013,1113323,0,33.571729,-112.0131968,Paradise Valley,275.1076799
40131033061,450558,0,33.6298116,-112.0275657,Paradise Valley,111.3351346
40131036062,616792,0,33.6310697,-112.0439151,Paradise Valley,152.4123872
40131136011,1124945,9843,33.4620494,-111.9990272,Camelback East,277.9795342
40136199003,1078402,0,33.643764,-111.9529869,Paradise Valley,266.4785262
40136199002,1021492,0,33.6462406,-111.9730282,Paradise Valley,252.4157807
40136198003,609732,0,33.6438535,-111.9918427,Paradise Valley,150.6678259
40136197003,379625,0,33.6497759,-111.9911508,Paradise Valley,93.80723563
40136197002,380592,0,33.6534089,-111.9911626,Paradise Valley,94.04618616
40136197001,648086,0,33.6515831,-111.9817292,Paradise Valley,160.145291
40136196001,2578785,12092,33.6471778,-112.0047736,Paradise Valley,637.2306674
40131167292,1504675,0,33.314098,-112.031837,Ahwatukee Foothills,371.8127159
40131167283,1898644,0,33.3126488,-112.0477295,Ahwatukee Foothills,469.1644256
40131035022,678515,0,33.6008513,-112.0324242,Paradise Valley,167.6644491
40130927192,685783,0,33.5120682,-112.280923,Maryvale,169.4604082
40130927191,1906442,0,33.5166774,-112.2812047,Maryvale,471.0913504
40131122023,485681,0,33.4762611,-112.1480627,Maryvale,120.0142035
40131114022,660029,0,33.4693877,-111.9998822,Camelback East,163.096466
40131114012,663452,0,33.4694101,-112.0085554,Camelback East,163.9423065
40131040001,644045,0,33.6000201,-112.1209949,North Mountain,159.1467397
40131040004,640076,0,33.6072146,-112.1295283,North Mountain,158.16598
40131056023,362402,0,33.5568533,-112.1317673,North Mountain,89.55134621
40131070004,643781,0,33.5348246,-112.1471493,Alhambra,159.081504
40131057021,646106,0,33.5639171,-112.1385784,North Mountain,159.6560231
40131042073,168683,0,33.6270535,-112.1313603,Deer Valley,41.68241272
40131042252,1276786,0,33.628751,-112.1596971,Deer Valley,315.5002045
40131042022,1325398,0,33.6214884,-112.1422992,North Mountain,327.5124728
40131059003,977934,0,33.5440053,-112.1212939,Alhambra,241.6523811
40131072022,645440,0,33.5203994,-112.121255,Alhambra,159.4914512
40131057011,613490,0,33.5640992,-112.147272,North Mountain,151.5964465
40131033033,589755,0,33.6301366,-112.0093849,Paradise Valley,145.7314093
40131086021,489651,0,33.5064924,-112.0518986,Camelback East,120.9952104
40131086011,388061,5098,33.4992412,-112.0597908,Encanto,95.89181341
40131107011,169109,4301,33.488301,-112.0464763,Encanto,41.78767945
40131106002,653294,2124,33.4929943,-112.0518574,Encanto,161.4322139
40131051022,1454885,0,33.544048,-112.0346365,Camelback East,359.5093579
40131112021,895521,0,33.4605544,-111.9738762,Camelback East,221.2877167
40131089011,283725,0,33.4968106,-112.0868316,Encanto,70.10986613
40131104001,594361,0,33.4913102,-112.0873289,Encanto,146.8695749
40131032101,294179,0,33.6082925,-111.9800557,Paradise Valley,72.6931018
40131104004,637768,0,33.4914022,-112.0956208,Encanto,157.5956616
40131089021,388481,0,33.5073077,-112.095928,Alhambra,95.99559751
40131036121,85547,0,33.6344796,-112.0673472,North Mountain,21.13909144
40131036072,497312,0,33.6143132,-112.0394085,Paradise Valley,122.8882818
40131167072,731606,0,33.3538595,-111.991361,Ahwatukee Foothills,180.7835006
40131051021,16186414,3400,33.5517487,-112.0103187,Camelback East,3999.743831
40136199004,689138,0,33.6443725,-111.9642958,Paradise Valley,170.2894455
40136199001,648727,0,33.6516499,-111.9684099,Paradise Valley,160.3036853
40136198002,303563,0,33.6424075,-111.9796563,Paradise Valley,75.01193512
40136195002,645493,0,33.6514711,-112.0178804,Paradise Valley,159.5045478
40136195001,647663,0,33.651431,-112.0265209,Paradise Valley,160.0407656
40136194001,646304,0,33.644101,-112.0351756,Paradise Valley,159.7049499
40136193001,660634,0,33.6513325,-112.0439312,Paradise Valley,163.2459646
40136192002,323343,0,33.6439636,-112.0590223,Deer Valley,79.89967202
40136190001,326660,0,33.6512098,-112.0633863,Deer Valley,80.7193193
40136188004,274010,0,33.6419848,-112.0900553,Deer Valley,67.70924105
40136188003,366577,0,33.6436153,-112.085479,Deer Valley,90.58300959
40136188002,220988,0,33.6428665,-112.0977245,Deer Valley,54.60723974
40136188001,396518,0,33.6443013,-112.0943939,Deer Valley,97.98158039
40136187002,614426,0,33.6510469,-112.0956202,Deer Valley,151.8277367
40136187001,644438,0,33.6510264,-112.0871449,Deer Valley,159.243852
40136186003,1174679,0,33.6437917,-112.107858,Deer Valley,290.2690543
40136186001,737350,0,33.6511161,-112.1092492,Deer Valley,182.2028718
40130820282,732248,0,33.4689627,-112.2502876,Maryvale,180.942142
40130822072,2495784,0,33.3993054,-112.2806826,Estrella,616.7207053
40130822071,8300744,0,33.3960683,-112.2936969,Estrella,2051.155346
40130820082,383929,0,33.501601,-112.2401457,Maryvale,94.87077555
40130820081,487350,0,33.4974546,-112.2429663,Maryvale,120.4266218
40131106004,1293246,5122,33.4847209,-112.0594039,Encanto,319.5675528
40131088022,518297,4922,33.5063801,-112.0682967,Alhambra,128.0737802
40131086012,429365,4047,33.4959746,-112.0569306,Encanto,106.0982383
40131075003,654309,0,33.5129454,-112.0781009,Alhambra,161.6830254
40131066002,1301993,0,33.5310306,-112.0693696,Alhambra,321.7289803
40131057022,644068,0,33.5567049,-112.1385801,North Mountain,159.1524231
40131057012,675246,0,33.5568927,-112.1472499,North Mountain,166.8566628
40131056021,281581,0,33.5565274,-112.1275187,North Mountain,69.58007301
40131056012,642717,0,33.5567146,-112.1212689,North Mountain,158.8185843
40131053003,807360,5999,33.560989,-112.0798849,North Mountain,199.5026928
40131053001,888074,7212,33.5549573,-112.0726403,North Mountain,219.4475258
40131033042,239610,0,33.6316987,-112.0145031,Paradise Valley,59.20882905
40131033043,322300,0,33.6299302,-112.0177394,Paradise Valley,79.6419415
40131033032,692684,0,33.6371585,-112.0087106,Paradise Valley,171.1656798
40131056022,646282,0,33.5639377,-112.1298942,North Mountain,159.6995136
40131033023,981088,0,33.6184055,-112.0097878,Paradise Valley,242.4317502
40131032113,706657,0,33.615456,-111.9912316,Paradise Valley,174.618478
40131032151,1381182,0,33.6369814,-111.9869389,Paradise Valley,341.2969781
40131089012,275151,5230,33.5005986,-112.0862377,Encanto,67.99118786
40131032082,599813,0,33.5962305,-111.9845918,Paradise Valley,148.2167914
40131032104,491114,0,33.6060796,-111.993732,Paradise Valley,121.356725
40131061003,440500,0,33.5429737,-112.0960991,Alhambra,108.8497525
40131073002,482350,0,33.5132267,-112.103047,Alhambra,119.1910968
40131089013,478079,5220,33.4974714,-112.0944532,Encanto,118.1357113
40131046001,1351071,0,33.5786387,-112.0732737,North Mountain,333.8563995
40131045022,362191,0,33.5782296,-112.0886977,North Mountain,89.49920706
40131045012,293228,0,33.5731796,-112.0951912,North Mountain,72.45810494
40131167193,649645,0,33.3160515,-111.9845384,Ahwatukee Foothills,160.5305277
40131118002,665358,0,33.4693887,-112.0782577,Encanto,164.4132886
40131127001,752898,0,33.4598777,-112.1253555,Estrella,186.0448603
40131140002,1363781,0,33.4405994,-112.0565277,Central City,336.997104
40131132022,415638,0,33.4535628,-112.0606697,Central City,102.706228
40131129004,879636,0,33.4562004,-112.0958543,Central City,217.3624538
40131132032,702609,0,33.4637685,-112.056406,Central City,173.6181969
40131086024,326648,0,33.5055936,-112.05846,Camelback East,80.71635404
40131130001,645783,0,33.4622312,-112.0782299,Central City,159.5762082
40131132021,259051,0,33.4572546,-112.0608251,Central City,64.01279736
40131073004,709687,0,33.5167832,-112.1145824,Alhambra,175.3672061
40136198001,503165,0,33.6456399,-111.98446,Paradise Valley,124.3345873
40136194003,325059,0,33.6458663,-112.0438745,Paradise Valley,80.3237042
40136194002,323928,0,33.6422399,-112.0438545,Paradise Valley,80.04422844
40136193003,324035,0,33.6531892,-112.0351902,Paradise Valley,80.07066868
40136193002,325296,0,33.6495485,-112.0351914,Paradise Valley,80.38226808
40136192003,467713,0,33.6439736,-112.0537294,Deer Valley,115.5742209
40136192001,178119,0,33.6440446,-112.0494099,Deer Valley,44.0140955
40136191002,132969,0,33.6460963,-112.0633333,Deer Valley,32.85730475
40136191001,193557,0,33.6424679,-112.0633861,Deer Valley,47.82890249
40136190003,322401,0,33.6512143,-112.059037,Deer Valley,79.66689911
40136190002,640326,0,33.651259,-112.0525949,Deer Valley,158.2277562
40136189005,154060,0,33.641978,-112.0763506,Deer Valley,38.0689963
40136189004,570843,0,33.6449793,-112.0787613,Deer Valley,141.0581595
40136189003,561390,91,33.6517813,-112.0785438,Deer Valley,138.722276
40130820181,655986,0,33.4760737,-112.2508535,Maryvale,162.0974205
40130820161,5196668,1855,33.4956865,-112.2640759,Maryvale,1284.122646
40130820083,429045,0,33.5061163,-112.2428063,Maryvale,106.0191647
40131122022,311118,0,33.4715005,-112.1472969,Maryvale,76.87881339
40131122021,339939,0,33.467868,-112.1475553,Maryvale,84.0006266
40131098023,287736,0,33.4821481,-112.1902899,Maryvale,71.10100428
40131097052,255579,0,33.4857148,-112.225166,Maryvale,63.1548488
40131097042,260835,0,33.4929989,-112.2249751,Maryvale,64.45363268
40131097032,707075,0,33.4907277,-112.2164005,Maryvale,174.7217679
40131097023,300866,0,33.4835251,-112.2300557,Maryvale,74.34549293
40131097014,160403,0,33.4929672,-112.2097375,Maryvale,39.63638332
40131096034,356788,0,33.4965505,-112.2247084,Maryvale,88.16409874
40131096032,304759,0,33.5035455,-112.22371,Maryvale,75.3074727
40131094005,324630,0,33.5004487,-112.1820268,Maryvale,80.21769615
40131094001,492117,0,33.5065374,-112.1827117,Maryvale,121.6045713
40131090034,162376,0,33.4968209,-112.11068,Alhambra,40.12392148
40131090033,161516,0,33.5004167,-112.1106334,Alhambra,39.91141118
40131090031,237752,0,33.499671,-112.10631,Alhambra,58.74970796
40131090023,236371,0,33.5041586,-112.1030857,Alhambra,58.40845596
40131032152,1329451,0,33.6297943,-111.9869083,Paradise Valley,328.5139894
40131032162,897199,0,33.6296347,-111.9664118,Paradise Valley,221.7023589
40131066001,1301141,0,33.5310702,-112.0780701,Alhambra,321.5184468
40131074001,651109,0,33.5203021,-112.0868056,Alhambra,160.8922894
40131032102,365305,0,33.6087493,-111.9850552,Paradise Valley,90.26869203
40131032081,1331607,0,33.5863184,-111.9868106,Paradise Valley,329.0467477
40131032123,858505,0,33.6212089,-111.9738427,Paradise Valley,212.140878
40131041002,695763,0,33.6147731,-112.1207126,North Mountain,171.9265161
40131032111,704203,0,33.6227233,-111.9913002,Paradise Valley,174.0120823
40131054001,1166873,0,33.5595639,-112.0866313,North Mountain,288.3401527
40131054003,633018,0,33.5566915,-112.0954633,North Mountain,156.4219129
40131061001,774684,0,33.5486013,-112.0869773,Alhambra,191.4282898
40131088021,509187,4960,33.5066096,-112.0802973,Alhambra,125.8226536
40131075002,1301826,0,33.5201705,-112.0737104,Alhambra,321.6877137
40131104003,642857,0,33.4841592,-112.0956455,Encanto,158.853179
40131032143,658440,0,33.61518,-111.9560962,Paradise Valley,162.7038162
40131032173,813821,0,33.6307073,-111.9564045,Paradise Valley,201.0992382
40131153001,1784973,0,33.4118346,-112.0386339,South Mountain,441.0757532
40131032164,407767,0,33.6382307,-111.972996,Paradise Valley,100.7612645
40131032061,981589,0,33.6000506,-111.953329,Paradise Valley,242.5555498
40131167112,467097,0,33.3242903,-111.9928368,Ahwatukee Foothills,115.4220042
40131167023,1297061,0,33.3741262,-112.0746659,South Mountain,320.5102584
40131134001,649228,0,33.4549592,-112.0258112,Central City,160.4274849
40131167133,470952,104644,33.2984431,-112.0020339,Ahwatukee Foothills,116.374594
40131167032,2246445,0,33.3664185,-112.0553447,South Mountain,555.1077917
40131167024,568903,0,33.359463,-112.0694079,South Mountain,140.5787758
40131036061,561837,0,33.629334,-112.0351916,Paradise Valley,138.8327319
40131113002,644603,0,33.4766858,-111.9912882,Camelback East,159.2846243
40131167192,1253711,0,33.3125714,-111.9762218,Ahwatukee Foothills,309.7982567
40131136022,544199,9114,33.4537545,-112.0031469,Central City,134.4742939
40131035025,483169,0,33.5998226,-112.025438,Paradise Valley,119.3934757
40136173003,461614,0,33.6593225,-111.9976814,Paradise Valley,114.0671275
40136173002,312745,0,33.6571309,-111.9919881,Paradise Valley,77.28085323
40136173001,383503,0,33.6574246,-111.9852256,Paradise Valley,94.76550882
40131090021,239904,0,33.5077736,-112.1030883,Alhambra,59.28147792
40131085024,483766,0,33.5062625,-112.0352666,Camelback East,119.5409974
40131085022,162278,0,33.5038699,-112.0323763,Camelback East,40.09970519
40131071022,459112,0,33.5152696,-112.145938,Alhambra,113.4488708
40131055022,311666,0,33.565811,-112.1037874,North Mountain,77.01422693
40131055021,328177,0,33.5622131,-112.1040864,North Mountain,81.09417759
40131042264,1209190,0,33.6295664,-112.1441225,Deer Valley,298.796895
40131037023,3631718,0,33.5965587,-112.0559415,North Mountain,897.4156764
40131037022,482578,0,33.5838555,-112.0582687,North Mountain,119.2474367
40131036153,394818,0,33.5844355,-112.0958587,North Mountain,97.56150189
40131124013,329598,0,33.475133,-112.1738286,Maryvale,81.44531379
40131124022,312354,0,33.4714971,-112.1733869,Maryvale,77.18423517
40131124011,331515,0,33.4786084,-112.1730127,Maryvale,81.91901408
40131125053,321219,0,33.4569976,-112.1907998,Estrella,79.374821
40131101004,321551,0,33.4840835,-112.1407959,Maryvale,79.45685986
40131072021,647491,0,33.5203513,-112.1299153,Alhambra,159.9982636
40131071023,544825,0,33.5126039,-112.1381215,Alhambra,134.6289816
40131092001,559928,0,33.5056518,-112.1399484,Alhambra,138.3610084
40131072011,853702,0,33.5128249,-112.1284038,Alhambra,210.9540327
40131167135,393051,0,33.3034055,-112.0112628,Ahwatukee Foothills,97.12486736
40131167083,558875,0,33.3408139,-111.9740505,Ahwatukee Foothills,138.1008069
40131167084,1126434,9014,33.3433074,-111.9860364,Ahwatukee Foothills,278.3474736
40131053002,932814,12776,33.5635644,-112.0718475,North Mountain,230.5030035
40131061004,522278,0,33.5413589,-112.0866451,Alhambra,129.0575052
40131086022,601155,4477,33.5009827,-112.0497528,Camelback East,148.5484063
40131052003,638779,0,33.5641193,-112.0609911,North Mountain,157.8454848
40131032051,1586658,5805,33.6034498,-111.9670718,Paradise Valley,392.0711251
40131048023,1052182,0,33.5855868,-112.0289972,Paradise Valley,259.9994331
40131035024,1994808,0,33.6109459,-112.0285122,Paradise Valley,492.9270308
40131154001,1336585,2970,33.4151379,-112.0709315,South Mountain,330.2768364
40131039003,453782,0,33.6022095,-112.105129,North Mountain,112.1318011
40131032091,767693,0,33.5942279,-111.9745924,Paradise Valley,189.7007788
40131137002,635427,86,33.4552334,-111.9922235,Camelback East,157.0171888
40131115022,655752,0,33.4767682,-112.0172272,Camelback East,162.039598
40131115021,642796,6783,33.4762092,-112.0263879,Camelback East,158.8381056
40131132012,319349,0,33.4532891,-112.0521205,Central City,78.91273465
40131117002,648403,0,33.4693651,-112.0520271,Encanto,160.2236233
40131161001,649314,0,33.403336,-112.016902,South Mountain,160.448736
40131132031,562424,0,33.4602584,-112.0564373,Central City,138.9777825
40131131001,364614,0,33.4550586,-112.0801411,Central City,90.09794247
40136172002,552334,0,33.6592345,-112.0096814,Paradise Valley,136.4844931
40136172001,415035,0,33.6582457,-112.0038239,Paradise Valley,102.5572237
40136171002,323107,0,33.6660474,-112.0115182,Paradise Valley,79.84135524
40136171001,654306,0,33.6677248,-112.0080585,Paradise Valley,161.6822841
40136170005,644506,0,33.6586867,-112.0265551,Paradise Valley,159.2606551
40136170004,674254,0,33.6659631,-112.0258794,Paradise Valley,166.6115347
40136170002,575160,0,33.6659958,-112.017528,Paradise Valley,142.1249118
40136170001,642719,0,33.6587502,-112.0179333,Paradise Valley,158.8190785
40136169003,525395,0,33.6680621,-112.0343384,Paradise Valley,129.8277315
40136169002,601620,0,33.6567774,-112.0397894,Paradise Valley,148.6633101
40136169001,1626667,0,33.6629054,-112.040611,Paradise Valley,401.957549
40136185003,121515,0,33.6419064,-112.1288082,Deer Valley,30.02696408
40136185002,165020,0,33.6414692,-112.132153,Deer Valley,40.7772671
40136183001,713640,0,33.6433573,-112.147479,Deer Valley,176.3440122
40136182001,661601,0,33.6510282,-112.138889,Deer Valley,163.4849151
40136181003,657276,0,33.6508915,-112.1562247,Deer Valley,162.416186
40136181002,625701,0,33.6508719,-112.164729,Deer Valley,154.6138456
40131036124,176296,0,33.6353099,-112.0689546,North Mountain,43.56362308
40131036123,1124775,0,33.6293991,-112.0806102,North Mountain,277.9375264
40131036112,1053519,0,33.6299322,-112.0578287,North Mountain,260.3298125
40131036111,1292818,4009,33.6362176,-112.0591785,North Mountain,319.4617919
40131036074,554496,0,33.6211348,-112.0387721,Paradise Valley,137.0187341
40131036073,894082,0,33.6151354,-112.047813,Paradise Valley,220.9321326
40131036043,655810,0,33.6375037,-112.0732773,Deer Valley,162.0539301
40131032203,468498,0,33.6208562,-111.936045,Paradise Valley,115.7681983
40131069003,648696,0,33.5276041,-112.1299155,Alhambra,160.2960251
40131100022,559980,4560,33.4909367,-112.1581002,Maryvale,138.3738579
40131100011,602309,4637,33.484778,-112.1646469,Maryvale,148.8335654
40131093002,480787,0,33.4991892,-112.1652533,Maryvale,118.8048716
40131093003,226779,0,33.5047816,-112.1666715,Maryvale,56.0382248
40131071011,601672,0,33.5205567,-112.1471391,Alhambra,148.6761596
40131092003,1580313,0,33.5010958,-112.1458756,Maryvale,390.5032439
40131069004,653701,0,33.5348833,-112.1299504,Alhambra,161.5327856
40131070001,642535,0,33.5348452,-112.1385758,Alhambra,158.7736112
40131059002,814467,0,33.5430778,-112.1299816,Alhambra,201.258868
40131059001,810169,0,33.5507363,-112.1264803,Alhambra,200.1968107
40131167181,993663,0,33.3252483,-111.9844998,Ahwatukee Foothills,245.5390956
40131167151,523858,0,33.3567044,-111.9820008,Ahwatukee Foothills,129.4479311
40131167111,642670,0,33.3305659,-111.9929023,Ahwatukee Foothills,158.8069704
40131167102,1380462,0,33.3378679,-112.003023,Ahwatukee Foothills,341.1190625
40131167103,848241,0,33.3234805,-112.0065617,Ahwatukee Foothills,209.6045923
40131048011,1479291,0,33.5780775,-112.0218745,Paradise Valley,365.5402026
40131078002,2069492,53417,33.5172978,-112.0214715,Camelback East,511.3818207
40131167171,584641,0,33.3236413,-111.9761463,Ahwatukee Foothills,144.4677143
40131032141,687405,7910,33.6154471,-111.9482555,Paradise Valley,169.8612125
40131032062,1592208,0,33.6067678,-111.9510352,Paradise Valley,393.4425578
40131033062,317345,0,33.6298237,-112.0221153,Paradise Valley,78.41753623
40131036042,664903,0,33.6364602,-112.0828793,Deer Valley,164.3008558
40131032174,216540,0,33.6386455,-111.9572629,Paradise Valley,53.5081167
40131042191,1916414,0,33.6047337,-112.1584558,North Mountain,473.5554815
40131117003,657860,0,33.4693625,-112.0607306,Encanto,162.5604953
40131118004,674917,0,33.4694957,-112.0695127,Encanto,166.7753653
40131118003,690799,0,33.4766529,-112.078349,Encanto,170.6998869
40131052001,2070975,0,33.5624716,-112.0453584,North Mountain,511.7482774
40131063004,653630,0,33.5418841,-112.0607275,Camelback East,161.5152412
40131119002,622564,0,33.4693035,-112.0870711,Encanto,153.8386772
40131063001,619944,822,33.5499894,-112.0526068,Camelback East,153.1912621
40136165002,748846,0,33.6613415,-112.1111642,Deer Valley,185.0435908
40136165001,615397,0,33.6653695,-112.1041323,Deer Valley,152.0676757
40136164005,205257,0,33.6614322,-112.1205474,Deer Valley,50.72003099
40136164003,928127,0,33.6650104,-112.1190128,Deer Valley,229.3448223
40136161003,355323,0,33.6676572,-112.1585911,Deer Valley,87.80208992
40136161002,606981,0,33.6639785,-112.1576393,Deer Valley,149.98804
40136161001,425545,0,33.6658447,-112.1660025,Deer Valley,105.1542972
40136133003,2088950,0,33.7351025,-111.9864571,Desert View,516.1899898
40131067031,522420,0,33.5281926,-112.0958959,Alhambra,129.0925941
40131067013,292666,0,33.5347447,-112.0930961,Alhambra,72.31923193
40131067012,135382,0,33.5329034,-112.0975104,Alhambra,33.45356911
40131067011,205629,0,33.5365572,-112.0971824,Alhambra,50.81195405
40131065021,325986,0,33.5291592,-112.0518664,Camelback East,80.55277053
40131060032,516280,0,33.5425922,-112.1086291,Alhambra,127.5753694
40131060031,424853,0,33.5418093,-112.1026181,Alhambra,104.9833006
40131060022,322451,0,33.5494807,-112.1018116,Alhambra,79.67925436
40131055033,96920,0,33.5587905,-112.1011097,North Mountain,23.9494166
40131136021,515746,3499,33.4562817,-112.009615,Central City,127.4434153
40131032202,634286,0,33.6176985,-111.9290682,Paradise Valley,156.735242
40131032193,533098,0,33.6365122,-111.9348388,Paradise Valley,131.7311813
40131032191,1767205,0,33.6293686,-111.931754,Paradise Valley,436.6851915
40131032105,218064,0,33.6050398,-111.9892694,Paradise Valley,53.88470472
40130822061,6229053,286809,33.4030679,-112.2496314,Estrella,1539.230142
40130822052,1253867,0,33.4296715,-112.2427036,Estrella,309.836805
40130822051,1256877,0,33.4288402,-112.2511722,Estrella,310.5805911
40130822042,5990640,0,33.399237,-112.2628971,Estrella,1480.317097
40131042051,705786,35148,33.5787537,-112.1417374,North Mountain,174.4032495
40131058004,652359,0,33.549431,-112.1472072,Alhambra,161.2011707
40131042063,637465,0,33.5711379,-112.1469977,North Mountain,157.5207888
40131042033,197156,188,33.5831098,-112.1483981,North Mountain,48.71823338
40131099001,358687,0,33.4824678,-112.1734402,Maryvale,88.63335114
40131042054,1851661,80901,33.5758737,-112.1215978,North Mountain,457.5546914
40131039004,991965,474,33.6040566,-112.1131237,North Mountain,245.1195113
40131046003,621590,3388,33.5722448,-112.0784056,North Mountain,153.597997
40131167122,617423,0,33.3015919,-111.9931295,Ahwatukee Foothills,152.5683104
40131167082,824597,21936,33.3436364,-111.9772982,Ahwatukee Foothills,203.7620417
40131036041,1773251,9689,33.6351093,-112.0937682,Deer Valley,438.1791884
40131081001,1452097,16185,33.5033702,-111.9805171,Camelback East,358.8204292
40131116011,644221,5283,33.4771115,-112.0334673,Encanto,159.1902302
40131137004,290139,0,33.4638676,-111.9910064,Camelback East,71.6947976
40131164001,757584,0,33.3887363,-112.0521476,South Mountain,187.2027943
40131036063,1246276,0,33.6368421,-112.0385893,Paradise Valley,307.961031
40131119001,1271550,40950,33.4763017,-112.087117,Encanto,314.2063628
40131127002,504914,0,33.4540944,-112.1217655,Estrella,124.766774
40131132011,329362,0,33.4568786,-112.0518424,Central City,81.38699701
40131127003,640651,0,33.455042,-112.1302059,Estrella,158.3080654
40131167142,1616345,0,33.2977349,-112.0267932,Ahwatukee Foothills,399.4069312
40131129002,539856,0,33.4577403,-112.0861586,Central City,133.4011169
40131063003,636135,14726,33.548544,-112.0624875,Camelback East,157.1921392
40136152003,619590,0,33.6868833,-111.9716847,Desert View,153.103787
40136152002,4741029,0,33.684957,-111.9633645,Desert View,1171.531971
40136152001,21404356,198420,33.6785271,-111.941099,Desert View,5289.123389
40131055032,448568,20253,33.5565843,-112.105199,North Mountain,110.8433956
40131055031,84961,0,33.5550738,-112.1007502,North Mountain,20.99428791
40131055012,355745,0,33.5572764,-112.1150943,North Mountain,87.90636823
40131052004,665738,0,33.5602025,-112.0543822,North Mountain,164.5071885
40131051023,971259,0,33.5514709,-112.0427037,Camelback East,240.0029552
40131049002,647836,0,33.5862991,-112.0000818,Paradise Valley,160.0835148
40131047024,229635,0,33.5798256,-112.050096,North Mountain,56.74395668
40131047023,406812,0,33.5730203,-112.053551,North Mountain,100.5252793
40131127004,690644,0,33.4639932,-112.1254306,Maryvale,170.6615856
40131123011,256643,0,33.4675356,-112.1554687,Maryvale,63.41776852
40131113003,321178,0,33.4675063,-111.9913466,Camelback East,79.36468969
40131112014,549060,0,33.4754287,-111.9658904,Camelback East,135.6754713
40131111002,316703,0,33.4818884,-111.9737889,Camelback East,78.25889482
40131098012,740879,0,33.4902774,-112.1995885,Maryvale,183.0749053
40131098011,478779,0,33.4835081,-112.198518,Maryvale,118.3086848
40131089024,331823,5145,33.503939,-112.0873751,Alhambra,81.99512242
40131089022,413401,5339,33.5032028,-112.0934543,Alhambra,102.1534541
40130820072,640090,0,33.4978892,-112.2507465,Maryvale,158.1694395
40136170003,1461680,0,33.6738133,-112.0230485,Paradise Valley,361.1884364
40136168004,594724,0,33.6655229,-112.0613337,Deer Valley,146.959274
40136168003,649732,0,33.6584875,-112.0612716,Deer Valley,160.5520259
40136168002,591657,0,33.6656017,-112.0528146,Deer Valley,146.201403
40136168001,633288,0,33.6585822,-112.0527488,Deer Valley,156.4886312
40136167003,561542,0,33.658733,-112.0788864,Deer Valley,138.7598359
40136167002,859956,0,33.6654809,-112.0765481,Deer Valley,212.4994274
40136166004,653267,0,33.6582754,-112.0871681,Deer Valley,161.425542
40136166003,624482,0,33.6654141,-112.0872551,Deer Valley,154.3126246
40136166002,618883,0,33.6583151,-112.0956323,Deer Valley,152.9290837
40136166001,641006,0,33.6657108,-112.0956549,Deer Valley,158.3957876
40136165003,648120,0,33.6583375,-112.1041237,Deer Valley,160.1536926
40136164004,970755,0,33.6608316,-112.1268689,Deer Valley,239.8784143
40130822041,3562927,17736,33.4274254,-112.2649095,Estrella,880.4170763
40130822033,1183014,0,33.409794,-112.2812199,Estrella,292.3286745
40130822032,1383755,0,33.4170748,-112.2806931,Estrella,341.9327793
40130822031,2574440,0,33.4283352,-112.2810554,Estrella,636.1569962
40130820281,548464,0,33.4685255,-112.2416771,Maryvale,135.5281967
40131048012,4394545,0,33.5789712,-112.038422,Paradise Valley,1085.914042
40131043022,634708,34194,33.5897094,-112.1208779,North Mountain,156.8395203
40131043011,638222,0,33.593592,-112.1289347,North Mountain,157.7078473
40131042062,370076,0,33.5696969,-112.1389758,North Mountain,91.44762998
40131042032,537984,0,33.5849791,-112.1385197,North Mountain,132.9385363
40131040003,640516,0,33.6000052,-112.1296274,North Mountain,158.2747062
40131042031,751390,0,33.5921636,-112.138281,North Mountain,185.672226
40131041003,603075,0,33.6142126,-112.1294554,North Mountain,149.0228479
40131042122,800967,0,33.6010607,-112.1378267,North Mountain,197.9229505
40131042034,445835,0,33.5864535,-112.1465637,North Mountain,110.1680577
40131042035,650134,0,33.5927224,-112.1470087,North Mountain,160.6513621
40131042042,739447,25555,33.5929979,-112.1619386,North Mountain,182.7210509
40131042124,932589,0,33.6071096,-112.1423043,North Mountain,230.4474048
40131058001,649351,0,33.5494482,-112.1385996,Alhambra,160.4578789
40131058002,645174,0,33.542147,-112.1386059,Alhambra,159.4257213
40131069001,653822,0,33.5349082,-112.1212502,Alhambra,161.5626853
40131070002,644017,0,33.5275793,-112.138569,Alhambra,159.1398208
